title,genres,popularity,release_date
Bad Company,Action|Adventure|Comedy|Thriller,2.0369759999999997,07/06/2002
Badlands,Crime|Drama,1.964605,15/10/1973
Baise-moi,Crime|Drama|Romance|Thriller,1.732532,28/06/2000
Jesse James Meets Frankenstein's Daughter,Crime|Horror|Science Fiction|Western,0.520419,09/04/1966
Frankenstein Conquers the World,Horror|Science Fiction,0.642728,08/08/1965
Bambi,Animation|Drama|Family,5.765396,14/08/1942
Bandits,Action|Comedy|Crime|Romance,1.839895,12/10/2001
Bangkok Dangerous,Action|Crime|Drama|Foreign|Thriller,0.834717,01/11/1999
Barry Lyndon,Drama|Romance|War,2.621909,18/12/1975
Battle Royale,Drama|Thriller|Adventure,3.572515,16/12/2000
Battle Royale II: Requiem,Action|Thriller,0.8991290000000001,05/07/2003
Beavis and Butt-Head Do America,Animation|Comedy,2.584686,15/12/1996
"Good Night, and Good Luck.",Drama|History,1.883902,16/09/2005
Pirates of Silicon Valley,Documentary|Drama,1.782616,10/05/1999
The Things of Life,Drama,0.506933,13/03/1970
Mado,Drama,0.632041,27/10/1976
Mr. Brooks,Drama|Crime|Mystery|Thriller,1.597314,01/06/2007
Dirty Pretty Things,Crime|Drama|Thriller,0.577485,05/09/2002
The Train,Thriller|Action|War,0.699684,21/09/1964
The Mask of Fu Manchu,Adventure|Fantasy|Horror,1.102326,05/11/1932
88 Minutes,Crime|Mystery|Thriller,0.9765030000000001,14/02/2007
A Scanner Darkly,Animation|Science Fiction|Thriller,3.031909,25/05/2006
Under Siege 2: Dark Territory,Action|Thriller,1.94185,13/07/1995
Legionnaire,Adventure|Drama|Action|History|Thriller,1.672886,03/12/1998
I'll Sleep When I'm Dead,Drama|Action|Thriller|Crime,0.6174649999999999,14/05/2003
Working Girl,Comedy|Drama|Romance,1.462952,20/12/1988
Frances,Drama,1.155348,03/12/1982
Don't Come Knocking,Drama|Music,0.942564,19/05/2005
The Thin Man,Comedy|Crime|Mystery,1.196867,25/05/1934
U-571,Action|Drama|Thriller|War,1.7666979999999999,20/04/2000
Fame,Drama,2.177346,16/05/1980
Bagdad Cafe,Comedy|Drama,0.706291,12/11/1987
Reflections in a Golden Eye,Thriller|Romance|Drama,0.511975,10/10/1967
The Proposal,Drama|Thriller,0.6443180000000001,08/01/2001
After the Wedding,Drama,0.764113,24/02/2006
"Girl, Interrupted",Drama,2.106302,21/12/1999
I Now Pronounce You Chuck & Larry,Comedy|Romance,2.179062,12/07/2007
Emma,Comedy|Drama|Romance,1.8329669999999998,02/08/1996
The Tunnel,Drama|Thriller,1.128543,21/01/2001
Changeling,Crime|Drama|Mystery,2.308945,30/01/2008
The Millionairess,Comedy|Romance,0.995245,18/10/1960
Prêt-à-Porter,Drama|Comedy,1.265783,23/12/1994
Bogus,Fantasy|Comedy|Family,1.319433,06/09/1996
One Million Years B.C.,Action|Adventure|Fantasy,1.7586709999999999,30/12/1966
The Number 23,Thriller|Drama|Mystery,1.0323360000000001,23/02/2007
Ransom,Action|Thriller,1.493937,08/11/1996
Things to Come,Drama|Science Fiction,0.7685420000000001,20/02/1936
I Know What You Did Last Summer,Horror|Thriller|Mystery,1.869217,17/10/1997
I Still Know What You Did Last Summer,Horror|Mystery|Thriller,2.951259,13/11/1998
I'll Always Know What You Did Last Summer,Horror,1.840728,24/06/2006
Black Sheep,Horror|Comedy,1.7076419999999999,09/09/2006
Flash Gordon,Science Fiction,2.663751,01/09/1980
Tara Road,Drama,0.569388,11/05/2005
Girl with a Pearl Earring,Drama|Romance,2.244605,31/08/2003
No Reservations,Comedy,0.560773,25/07/2007
54,Music|Drama,1.457275,28/08/1998
Flags of Our Fathers,War|Drama|History,2.204939,18/10/2006
Apache Gold,Western|Adventure,0.774103,11/12/1963
Last of the Renegades,Western,0.62063,17/09/1964
Flesh Gordon,Comedy|Science Fiction,1.143043,30/07/1974
In July,Adventure|Comedy|Romance,0.5637770000000001,23/08/2000
The Lady from Shanghai,Crime|Drama|Mystery,1.046373,24/12/1947
Gilda,Drama|Romance|Thriller,0.537983,14/02/1946
Throne of Blood,Drama|History,1.630247,15/01/1957
Ikiru,Drama,1.841352,09/10/1952
Frankie and Johnny,Drama|Comedy|Romance,1.081876,18/10/1991
Dark Blue Almost Black,Drama,0.560072,24/03/2006
1900,Drama|History|Romance,0.513734,03/09/1976
Brothers,Drama,1.689871,27/08/2004
Things We Lost in the Fire,Drama,1.347681,26/09/2007
I'm Not There.,Drama|Music,2.227429,01/10/2007
Corpse Bride,Romance|Fantasy|Animation|Music,3.640578,09/09/2005
The Last Woman,Drama,0.743795,20/04/1976
Critters,Action|Comedy|Horror|Science Fiction|Thriller,1.501434,11/04/1986
What Women Want,Comedy|Romance,2.409569,15/12/2000
Team America: World Police,Music|Adventure|Animation|Action|Comedy,2.0166720000000002,10/10/2004
Beetlejuice,Fantasy|Comedy,3.759458,29/02/1988
The Believer,Drama,0.893784,19/01/2001
Last Year at Marienbad,Drama|Romance,0.8643299999999999,25/05/1961
Going Places,Comedy|Drama,0.726197,12/05/1974
My Girl,Comedy|Drama|Family,1.768141,27/11/1991
Benny & Joon,Comedy|Drama|Romance,1.002572,16/04/1993
Black Rain,Action|Thriller|Crime,1.682648,22/09/1989
Bloody Sunday,Action|Adventure|Drama|History,0.760339,16/01/2002
The Transporter,Action|Crime|Thriller,3.670178,02/10/2002
Blow,Crime|Drama,3.3174699999999997,04/04/2001
Shoot 'Em Up,Action|Thriller|Comedy|Crime,2.3558529999999998,26/07/2007
Road to Perdition,Thriller|Crime|Drama,3.139949,12/07/2002
Revolutionary Road,Drama|Romance,1.56817,19/12/2008
Vengeance of the Three Musketeers,Adventure|Romance,0.535881,04/10/1961
Friends,Drama|Romance,0.576946,24/03/1971
Breach,Drama|Thriller|Crime|History,1.966462,12/02/2007
Trade,Drama|Thriller,0.796479,23/01/2007
Spellbound,Drama|Mystery|Thriller,2.785346,28/12/1945
Murder on the Orient Express,Drama|Thriller|Mystery,2.70783,24/11/1974
The Bride Wore Black,Mystery|Drama|Romance|Thriller|Crime,1.4484299999999999,22/03/1968
Death on the Nile,Mystery,1.518124,06/10/1978
Evil Under the Sun,Thriller|Crime|Mystery|Drama,0.555067,05/03/1982
Lenin: The Train,Drama|History,0.9650489999999999,30/11/1988
The Man in the Iron Mask,History|Adventure,1.350109,07/07/1977
Danton,Drama|History,0.655503,12/01/1983
Women on the Verge of a Nervous Breakdown,Comedy|Drama,0.6475069999999999,14/03/1988
Shriek If You Know What I Did Last Friday the Thirteenth,Comedy,1.0365209999999998,17/10/2000
The French Revolution,Drama|War|History|Thriller,1.3245870000000002,01/10/1989
Scream,Crime|Horror|Mystery,3.988462,20/12/1996
Scream 2,Horror|Mystery,1.377419,09/12/1997
Scream 3,Horror|Mystery,1.354955,03/02/2000
The Sicilian Clan,Crime,1.065308,01/12/1969
The Kid,Fantasy|Comedy|Family,1.861461,07/07/2000
Scary Movie,Comedy,4.39535,07/07/2000
Scary Movie 2,Comedy,3.3492699999999997,04/07/2001
Kal Ho Naa Ho,Comedy|Drama,0.833918,27/11/2003
Scary Movie 3,Comedy,2.828031,24/10/2003
Scary Movie 4,Comedy,2.005028,13/04/2006
Scary Movie 5,Comedy,2.891363,11/04/2013
The Breach,Thriller,0.650903,26/08/1970
Appointment with Death,Thriller|Crime|Mystery|Drama,0.781133,15/04/1988
Primeval,Adventure,0.84347,12/01/2007
Dinocroc,Horror|Science Fiction|Thriller,0.523319,20/04/2004
Supergator,Horror,0.677959,14/07/2007
Millennium,Mystery|Drama|Science Fiction|Thriller,1.216776,25/08/1989
The Flower of My Secret,Drama|Romance,0.9184260000000001,22/09/1995
Herr Lehmann,Comedy|Drama,0.96506,01/10/2003
Charlie's Angels,Action|Adventure|Comedy|Crime|Thriller,3.7326019999999995,02/11/2000
Atonement,Drama|Romance,2.189722,29/08/2007
Pride & Prejudice,Drama|Romance,4.739953,16/09/2005
The Kingdom,Thriller|Action|Drama,3.046201,22/08/2007
Bordertown,Crime|Drama|Mystery,2.079533,18/05/2006
The Trap,Crime|Drama|Thriller,0.858273,12/02/2007
Triple Cross,Action|Adventure|Thriller,0.536107,09/12/1966
Monster-in-Law,Romance|Comedy,1.206927,13/05/2005
Shall We Dance?,Drama|Romance|Comedy,0.629911,15/10/2004
The Brave One,Crime|Drama|Thriller,1.221098,14/09/2007
Les Misérables,Crime|Drama|History|Romance,1.074814,01/05/1998
G.I. Jane,Action|Drama,1.7741049999999998,22/08/1997
Asoka,Drama|History,1.459324,13/09/2001
2010,Thriller|Science Fiction,1.410236,06/12/1984
Candy,Drama|Romance,0.9031899999999999,15/02/2006
The Brothers Grimm,Adventure|Fantasy|Action|Comedy|Thriller,3.2009990000000004,25/08/2005
Decision Before Dawn,War|Action|Thriller,0.543747,21/12/1951
Seabiscuit,Drama|History,0.900566,22/07/2003
My Super Ex-Girlfriend,Fantasy|Drama|Action|Comedy|Crime|Science Fiction,2.6234830000000002,20/06/2006
The Private Lives of Pippa Lee,Comedy|Drama|Romance,1.084263,07/07/2009
Legends of the Fall,Adventure|Drama|Romance|War,2.07131,16/12/1994
The Devil's Own,Crime|Thriller|Drama,1.1956,12/03/1997
Indecent Proposal,Drama,1.8355139999999999,07/04/1993
Manon of the Spring,Drama,0.8062590000000001,19/11/1986
Diva,Action|Drama|Music|Thriller,0.923544,11/03/1981
Friday the 13th,Horror,2.740599,09/05/1980
The Spirit of the Beehive,Drama|Fantasy,0.63132,08/10/1973
Viridiana,Drama,0.533679,17/05/1961
Jamon Jamon,Comedy|Drama|Romance,1.019762,03/09/1992
The Assassination of Jesse James by the Coward Robert Ford,Action|Drama|Western,3.651064,02/09/2007
30 Days of Night,Horror|Thriller,1.923344,17/10/2007
Lions for Lambs,Action|Adventure|Drama|History,1.506348,22/10/2007
Elizabeth: The Golden Age,Drama|History|Romance,1.661591,09/09/2007
Elizabeth,Drama|History,2.010821,13/09/1998
Sleuth,Drama|Thriller,2.1415290000000002,12/10/2007
Enchanted,Comedy|Family|Fantasy|Romance,4.925415,20/11/2007
The Darjeeling Limited,Adventure|Drama|Comedy,1.522326,29/09/2007
The Meaning of Life,Comedy,1.868639,31/03/1983
The Count of Monte-Cristo,Action|Adventure|Drama|History|TV Movie,0.738987,17/12/1974
Panic Room,Crime|Drama|Thriller,4.239481,29/03/2002
The Count of Monte Cristo,Drama,0.619464,07/09/1998
Sympathy for Lady Vengeance,Drama|Thriller,2.208663,29/07/2005
Be Cool,Comedy|Crime,2.3612450000000003,04/03/2005
A Tale of Two Sisters,Drama|Horror|Mystery,0.624587,13/06/2003
The Machinist,Thriller|Drama,3.172175,09/02/2004
Nightwatching,Drama|History,0.972716,06/09/2007
Orpheus,Drama|Fantasy|Romance,0.761517,29/09/1950
The Story of O,Drama,2.266245,28/08/1975
Sex and the City,Comedy|Drama|Romance,1.705068,12/05/2008
Michael Clayton,Drama|Mystery|Crime,1.876666,28/09/2007
Sense and Sensibility,Drama|Romance,2.0569029999999997,13/12/1995
"Lust, Caution",Action|Drama|Romance|Thriller,0.621135,30/08/2007
Carolina,Comedy|Romance,0.750301,04/07/2003
The Discreet Charm of the Bourgeoisie,Comedy,0.71119,15/09/1972
Armored,Action|Crime|Drama|Thriller,1.886438,04/12/2009
Raising Helen,Drama|Comedy|Romance,1.460632,27/05/2004
Absolon,Action,0.910573,01/01/2003
Scorched,Comedy|Crime,0.886252,17/05/2003
The Sum of All Fears,Thriller|Action|Drama,1.206984,31/05/2002
December Boys,Drama|Romance,1.0452190000000001,20/09/2007
Hot Fuzz,Crime|Action|Comedy,3.9712080000000003,14/02/2007
The Guardian,Action,2.365503,28/09/2006
The Year of Getting to Know Us,Comedy|Drama,0.701849,24/01/2008
Jindabyne,Crime|Drama|Mystery|Thriller,0.568067,20/07/2006
Two Men in Town,Crime|Drama,1.326769,24/10/1973
Across the Universe,Adventure|Drama|Music|Romance,1.507732,14/09/2007
Sympathy for Mr. Vengeance,Action|Drama|Thriller,1.818498,29/03/2002
A Tale of Two Cities,Drama|History|Romance,0.628374,07/02/1958
The Assassination of Trotsky,Drama|History|Thriller,1.010494,20/04/1972
The Sensuous Nurse,Comedy,1.057628,19/12/1975
Is Paris Burning?,War|Drama|History,0.575654,26/10/1966
Masculin Féminin,Drama|Romance,0.604743,22/03/1966
Body Snatchers,Horror|Science Fiction|Thriller,0.533241,09/06/1993
Southland Tales,Action|Adventure|Comedy|Drama|Science Fiction|Thriller,0.9632040000000001,15/05/2006
The Gendarme of St. Tropez,Comedy,1.399598,09/09/1964
The Gendarme in New York,Comedy,0.970007,28/10/1965
The Gendarme Gets Married,Comedy,0.654435,30/10/1968
The Lost Honor of Katharina Blum,Comedy|Drama,0.919709,10/10/1975
Gone Baby Gone,Crime|Drama|Mystery,2.334659,19/10/2007
Cul-de-sac,Thriller|Comedy|Drama,0.535237,01/02/1966
Obsession,Drama|Thriller|Mystery,0.6632899999999999,01/08/1976
Rudo & Cursi,Comedy|Drama,0.611766,19/12/2008
Cassandra's Dream,Crime|Drama|Thriller,1.081338,18/06/2007
Runaway Bride,Comedy|Romance,2.077626,30/07/1999
Charade,Comedy|Mystery|Romance|Thriller,0.804341,05/12/1963
Ghost Dog: The Way of the Samurai,Crime|Drama,1.566219,13/09/1999
Final Analysis,Drama|Thriller|Romance,1.112802,07/02/1992
The Jackal,Action|Thriller|Adventure|Crime,2.713606,14/11/1997
Guys and Dolls,Comedy|Music|Romance,0.596391,03/11/1955
Five Moons Plaza,Mystery|Thriller|Drama,0.8632290000000001,09/05/2003
Layer Cake,Drama|Thriller|Crime,2.169195,30/09/2004
Love Life,Drama|Romance,0.692579,08/11/2007
"Farewell, Friend",Crime|Action|Adventure,0.538536,14/08/1968
The Invasion,Science Fiction|Thriller,1.620617,17/08/2007
Ten Little Indians,Crime|Drama|Mystery,0.765828,24/09/1974
And Then There Were None,Crime|Drama|Mystery,2.308307,31/10/1945
The Day of the Jackal,Action|Thriller,1.633617,15/05/1973
Dark Blue,Action|Crime|Drama|Thriller,0.822973,14/12/2002
Confessions of a Dangerous Mind,Comedy|Crime|Drama|Romance|Thriller,1.4850780000000001,30/12/2002
A Boy and His Dog,Drama|Science Fiction|Comedy,1.166628,20/11/1975
The Fourth Protocol,Action|Drama|Thriller,0.9599709999999999,28/08/1987
The Curious Case of Benjamin Button,Fantasy|Drama|Thriller|Mystery|Romance,5.528178,24/11/2008
Zardoz,Fantasy|Action|Thriller|Science Fiction,0.680366,06/02/1974
Cry Terror!,Thriller,0.578633,02/05/1958
Hang 'em High,Western,1.3928639999999999,31/07/1968
Madigan,Crime|Drama|Thriller,0.896642,29/03/1968
Firecreek,Western,0.664411,24/01/1968
Howl's Moving Castle,Fantasy|Animation|Adventure,5.45255,19/11/2004
Leatherheads,Comedy|Romance|Drama,1.7937580000000002,24/03/2008
Burn After Reading,Comedy|Drama,4.366547,05/09/2008
A Time for Killing,Western,0.7191390000000001,01/08/1967
10 Things I Hate About You,Comedy|Romance|Drama,5.146528,30/03/1999
Be Kind Rewind,Drama|Comedy,1.566941,20/01/2008
Drop Zone,Action|Adventure|Thriller,1.1689319999999999,08/12/1994
The Legend of Bagger Vance,Fantasy|Drama,2.002882,02/11/2000
The International,Drama|Thriller|Crime,2.1920509999999997,03/02/2009
"Synecdoche, New York",Drama,0.718671,24/10/2008
Mimic,Fantasy|Horror|Thriller,1.9025299999999998,22/08/1997
Knocked Up,Comedy|Romance|Drama,1.823173,01/06/2007
Impostor,Action|Science Fiction|Thriller,0.5731149999999999,03/12/2001
Keeping the Faith,Comedy,1.155007,14/04/2000
Gothika,Horror|Thriller,4.822406,21/11/2003
The Green Butchers,Comedy,1.6679959999999998,08/03/2003
Five Times Two,Drama|Romance,0.954968,01/09/2004
Paprika,Animation|Drama|Mystery|Science Fiction|Thriller,2.414548,01/10/2006
An American Tail,Drama|Family|Animation|Adventure,1.781237,21/11/1986
American Gangster,Drama|Crime,2.228015,02/11/2007
White Lightning,Drama|Action|Crime,1.382955,06/08/1973
The Longest Yard,Crime|Comedy|Drama,1.272102,21/08/1974
Semi-Tough,Comedy|Drama|Romance,0.6845180000000001,18/11/1977
5 Card Stud,Action|Western|Thriller,0.646209,28/07/1968
Boogie Nights,Drama,2.3846580000000004,11/09/1997
Wonderland,Crime|Drama|Mystery|Thriller,0.9069450000000001,23/10/2003
Import/Export,Drama,1.178177,21/05/2007
Forbidden Games,Drama|History,1.491883,09/05/1952
Before Night Falls,Drama,1.386127,03/09/2000
Vicky Cristina Barcelona,Drama|Romance,2.149849,15/08/2008
Topkapi,Adventure|Comedy|Crime,0.97345,02/09/1964
Deadlier Than the Male,Action|Comedy|Thriller,0.669392,12/02/1967
Carry On Don't Lose Your Head,Comedy,0.917294,10/12/1966
Carry On Cleo,Comedy,1.057199,08/11/1964
How Much Do You Love Me?,Comedy|Romance,1.7551130000000001,26/10/2005
The Crazy Stranger,Drama|Music|Romance,0.5806020000000001,10/08/1997
Severance,Horror|Comedy|Thriller,1.3180690000000002,19/05/2006
The Sugarland Express,Crime|Drama,0.58873,05/04/1974
August Rush,Drama,1.910798,21/11/2007
Rendition,Drama|Thriller,1.225143,07/09/2007
Sky Captain and the World of Tomorrow,Mystery|Action|Thriller|Science Fiction|Adventure,2.664724,17/09/2004
The Fox & the Child,Comedy,0.50453,12/12/2007
Hannah and Her Sisters,Comedy|Drama,1.790432,07/02/1986
The Business,Drama|Action|Thriller|Crime,1.148471,02/09/2005
The In-Laws,Action|Comedy,0.865239,23/05/2003
Bicycle Thieves,Drama,1.624739,24/11/1948
Beneath the Valley of the Ultra-Vixens,Comedy,1.394361,11/05/1979
L'Avventura,Drama|Mystery,1.946954,15/05/1960
The Astronaut Farmer,Adventure|Comedy|Drama|Science Fiction,0.7950149999999999,15/10/2006
Rush Hour 3,Action|Comedy|Crime|Thriller,2.550266,08/08/2007
Rush Hour 2,Action|Comedy|Crime|Thriller,3.0085349999999997,03/08/2001
3:10 to Yuma,Western,3.040124,06/09/2007
Dark Horse,Comedy|Drama,0.538022,13/05/2005
The Prime of Miss Jean Brodie,Drama,1.566899,24/02/1969
Travels with My Aunt,Comedy|Drama,1.3737409999999999,12/12/1972
The Private Life of Sherlock Holmes,Adventure|Comedy|Crime|Mystery|Romance|Thriller,0.7651279999999999,29/10/1970
Wild Orchid,Drama|Romance,1.568957,22/12/1989
The Boss of It All,Comedy,1.0834,21/09/2006
Hercules in New York,Action|Adventure|Comedy|Fantasy|Science Fiction,1.214423,23/02/1969
Stay Hungry,Comedy|Drama,0.8766510000000001,23/04/1976
Wild Orchid II: Two Shades of Blue,Drama|Romance,1.368631,06/05/1992
Kiss Kiss Bang Bang,Action|Comedy|Crime|Mystery,3.296011,05/09/2005
Dust Devil,Horror|Mystery|Thriller,0.9449209999999999,08/08/1992
Fast Lane to Malibu,Drama|Comedy,0.581657,12/09/2000
Ardor,Drama|Thriller,0.9466559999999999,08/11/2002
The Polar Express,Adventure|Animation|Family|Fantasy,3.7878309999999997,10/11/2004
The Band's Visit,Comedy|Drama,0.6573319999999999,19/05/2007
Gosford Park,Drama|Mystery|Thriller,1.630399,07/11/2001
Chaos,Drama|Action|Crime,2.829338,17/01/2005
Billy Budd,Drama|Action,0.556891,12/11/1962
Teorema,Mystery|Drama,1.097969,04/09/1968
"Salò, or the 120 Days of Sodom",History|War|Drama|Horror,3.478135,22/11/1975
Why Men Don't Listen and Women Can't Read Maps,Comedy,0.5984,28/11/2007
The Hunting Party,Action|Adventure|Thriller|Drama,1.19789,03/09/2007
Fred Claus,Action|Comedy|Drama,1.694166,03/11/2007
Happily N'Ever After,Animation|Comedy|Family|Fantasy|Science Fiction,1.362403,14/09/2006
Cruel Intentions 2,Drama|Romance|Thriller,0.738444,09/11/2000
Cruel Intentions 3,Drama|Thriller|Romance,0.561751,25/05/2004
Beowulf & Grendel,Action|Adventure|Drama|Fantasy,0.9534100000000001,14/09/2005
A Bay of Blood,Horror|Thriller,0.775492,08/08/1971
"I'm a Cyborg, But That's OK",Drama|Comedy|Romance,1.089848,07/12/2006
Battlefield Earth,Science Fiction|War,0.899466,10/05/2000
George and the Dragon,Adventure,1.202865,28/03/2004
The Fugitive,Adventure|Action|Thriller|Crime|Mystery,3.249854,06/08/1993
The Ladykillers,Comedy|Crime,1.740735,08/12/1955
Le Samouraï,Crime|Drama|Thriller,2.525261,25/10/1967
The Ladykillers,Comedy|Crime|Thriller,2.199154,25/03/2004
Finder's Fee,Drama|Thriller,0.932213,01/01/2001
The Chorus,Drama,2.618594,17/03/2004
Hiroshima Mon Amour,Drama|History|Romance,0.776142,10/06/1959
RoboCop,Action|Thriller|Science Fiction,3.616286,17/07/1987
RoboCop 2,Action|Adventure|Crime|Science Fiction|Thriller,2.90904,22/06/1990
RoboCop 3,Action|Adventure|Crime|Science Fiction|Thriller,1.7878889999999998,17/04/1993
Space Cowboys,Action|Adventure|Thriller,1.0345879999999998,31/07/2000
Immortal,Drama|Action|Science Fiction,1.287202,13/03/2004
Bee Movie,Family|Animation|Adventure|Comedy,2.6473560000000003,28/10/2007
Count Dracula,Horror,0.820207,03/04/1970
Alice's Restaurant,Drama|Comedy|Music,0.938752,20/08/1969
Treasure Island,Adventure|Family,0.697148,26/11/2007
Trancers,Horror|Science Fiction|Crime,1.101053,07/11/1984
Pee-wee's Big Adventure,Adventure|Comedy,1.434381,26/07/1985
