year,city,direction,dist,depth,richter
1971,kutahya,north_east,2.9,5.0,0.0
1976,kutahya,north_east,2.9,5.0,0.0
1976,kutahya,north_east,2.9,2.0,3.5
1977,bursa,north_east,2.9,10.0,0.0
1977,kutahya,north_east,2.9,44.0,0.0
1978,mugla,north_east,2.9,0.0,0.0
1979,mugla,north_east,2.9,0.0,0.0
1983,manisa,north_east,2.9,4.0,0.0
1984,mugla,north_east,2.9,33.0,0.0
1984,aydin,north_east,2.9,0.0,0.0
1987,mugla,north_east,2.9,78.0,4.0
1988,bursa,north_east,2.9,10.0,0.0
1989,mugla,north_east,2.9,10.0,0.0
1990,antalya,north_east,2.9,10.0,0.0
1994,balikesir,north_east,2.9,18.0,0.0
1997,antalya,north_east,2.9,10.0,0.0
1999,antalya,north_east,2.9,44.0,0.0
1999,erzurum,north_east,2.9,5.0,0.0
1999,kastamonu,north_east,2.9,1.0,0.0
2000,tokat,north_east,2.9,8.0,0.0
2001,corum,north_east,2.9,5.0,0.0
2002,erzurum,north_east,2.9,9.0,0.0
2004,agri,north_east,2.9,2.0,0.0
2005,manisa,north_east,2.9,13.2,3.6
2005,bingol,north_east,2.9,11.1,0.0
2006,kutahya,north_east,2.9,6.9,3.9
2007,kahramanmaras,north_east,2.9,3.7,0.0
2007,artvin,north_east,2.9,5.4,3.7
2008,diyarbakir,north_east,2.9,8.7,0.0
2009,tunceli,north_east,2.9,4.1,0.0
2009,erzincan,north_east,2.9,3.3,5.0
2011,van,north_east,2.9,9.8,4.0
2014,elazig,north_east,2.9,7.7,3.6
2014,izmir,north_east,2.9,7.3,3.6
2015,corum,north_east,2.9,1.5,3.6
2016,kutahya,north_east,2.9,5.4,3.7
1964,erzincan,north,2.9,57.0,4.6
1964,malatya,north,2.9,57.0,4.9
1970,kutahya,north,2.9,33.0,4.8
1976,afyonkarahisar,north,2.9,0.0,0.0
1976,kutahya,north,2.9,0.0,3.5
1980,kutahya,north,2.9,0.0,0.0
1987,ankara,north,2.9,9.0,0.0
1994,balikesir,north,2.9,8.0,0.0
1999,kars,north,2.9,1.0,0.0
2006,sanliurfa,north,2.9,5.0,0.0
1938,kirsehir,east,2.9,10.0,6.2
1966,bitlis,east,2.9,33.0,4.7
1976,igdir,east,2.9,33.0,0.0
1979,balikesir,east,2.9,7.0,0.0
1979,igdir,east,2.9,50.0,0.0
1981,konya,east,2.9,42.0,0.0
1983,manisa,east,2.9,9.0,0.0
1988,denizli,east,2.9,10.0,0.0
2000,cankiri,east,2.9,0.0,0.0
2000,mugla,east,2.9,0.0,0.0
2002,afyonkarahisar,east,2.9,3.0,0.0
2005,izmir,east,2.9,19.9,3.7
2010,elazig,east,2.9,5.0,4.2
2012,van,east,2.9,5.0,3.8
2013,van,east,2.9,5.0,3.5
1969,manisa,west,3.0,10.0,4.0
1994,mugla,west,3.0,5.0,0.0
1996,isparta,west,3.0,1.0,0.0
2004,erzurum,west,3.0,8.0,0.0
2006,elazig,west,3.0,11.2,3.9
2008,denizli,west,3.0,5.0,3.6
2008,mugla,west,3.0,73.4,4.1
2012,izmir,west,3.0,5.0,3.8
1922,konya,south_west,3.0,30.0,4.9
1965,manisa,south_west,3.0,36.0,4.6
1967,mugla,south_west,3.0,24.0,4.6
1971,denizli,south_west,3.0,5.0,0.0
1973,kutahya,south_west,3.0,5.0,0.0
1977,antalya,south_west,3.0,0.0,0.0
1980,kocaeli,south_west,3.0,0.0,0.0
1989,denizli,south_west,3.0,28.0,0.0
1994,bilecik,south_west,3.0,9.0,0.0
1995,eskisehir,south_west,3.0,4.0,0.0
1997,denizli,south_west,3.0,7.0,0.0
1998,adana,south_west,3.0,16.0,0.0
1999,sakarya,south_west,3.0,11.0,0.0
1999,yalova,south_west,3.0,15.0,0.0
2000,istanbul,south_west,3.0,9.0,0.0
2000,manisa,south_west,3.0,8.0,0.0
2000,van,south_west,3.0,3.0,0.0
2000,bitlis,south_west,3.0,12.0,0.0
2001,bitlis,south_west,3.0,3.0,0.0
2002,afyonkarahisar,south_west,3.0,2.0,0.0
2002,mardin,south_west,3.0,10.0,0.0
2002,mugla,south_west,3.0,10.0,0.0
2003,bingol,south_west,3.0,5.0,0.0
2003,bingol,south_west,3.0,10.0,0.0
2003,bingol,south_west,3.0,4.0,0.0
2003,malatya,south_west,3.0,5.0,0.0
2004,izmir,south_west,3.0,31.0,0.0
2004,mugla,south_west,3.0,1.0,0.0
2005,bingol,south_west,3.0,5.0,0.0
2005,erzurum,south_west,3.0,18.1,0.0
2007,antalya,south_west,3.0,28.1,4.0
2009,kutahya,south_west,3.0,8.1,3.5
2009,malatya,south_west,3.0,5.5,0.0
2012,van,south_west,3.0,5.0,3.7
2012,sirnak,south_west,3.0,10.3,3.6
2013,van,south_west,3.0,5.0,3.5
2015,kutahya,south_west,3.0,5.5,3.8
1965,denizli,south_east,3.0,37.0,4.6
1971,burdur,south_east,3.0,5.0,0.0
1971,burdur,south_east,3.0,23.0,4.7
1975,izmir,south_east,3.0,0.0,4.0
1975,elazig,south_east,3.0,40.0,0.0
1982,canakkale,south_east,3.0,17.0,3.8
1983,aydin,south_east,3.0,10.0,0.0
1987,burdur,south_east,3.0,0.0,0.0
1989,mugla,south_east,3.0,10.0,0.0
1990,manisa,south_east,3.0,10.0,0.0
1990,burdur,south_east,3.0,13.0,0.0
1999,adana,south_east,3.0,12.0,0.0
1999,kocaeli,south_east,3.0,5.0,0.0
2000,cankiri,south_east,3.0,1.0,0.0
2001,cankiri,south_east,3.0,15.0,0.0
2002,afyonkarahisar,south_east,3.0,5.0,0.0
2002,afyonkarahisar,south_east,3.0,2.0,0.0
2002,hatay,south_east,3.0,10.0,0.0
2004,elazig,south_east,3.0,5.0,0.0
2005,mugla,south_east,3.0,8.8,3.7
2006,kars,south_east,3.0,5.0,4.5
2007,erzincan,south_east,3.0,5.4,0.0
2007,bursa,south_east,3.0,6.6,3.6
2007,bitlis,south_east,3.0,5.0,3.8
2007,burdur,south_east,3.0,31.5,3.5
2009,bursa,south_east,3.0,5.8,3.7
2009,adana,south_east,3.0,4.6,0.0
2009,denizli,south_east,3.0,5.4,3.7
2011,afyonkarahisar,south_east,3.0,5.0,4.1
2014,tokat,south_east,3.0,5.0,3.7
2015,mugla,south_east,3.0,7.3,3.6
1952,erzurum,south,3.0,40.0,5.6
1970,kutahya,south,3.0,5.0,0.0
1990,izmir,south,3.0,1.0,3.8
1993,kutahya,south,3.0,33.0,0.0
1994,izmir,south,3.0,5.0,0.0
1995,cankiri,south,3.0,18.0,0.0
2007,isparta,south,3.0,2.3,3.6
2007,ankara,south,3.0,6.6,5.7
2010,elazig,south,3.0,2.0,3.5
2011,hakkari,south,3.0,5.4,3.6
2012,canakkale,south,3.0,7.1,3.5
1944,sirnak,north_west,3.0,5.0,0.0
1965,izmir,north_west,3.0,33.0,4.2
1970,kutahya,north_west,3.0,28.0,4.7
1971,burdur,north_west,3.0,33.0,4.2
1971,burdur,north_west,3.0,18.0,4.4
1971,antalya,north_west,3.0,37.0,4.3
1971,kutahya,north_west,3.0,16.0,4.8
1976,usak,north_west,3.0,17.0,0.0
1976,denizli,north_west,3.0,52.0,0.0
1978,denizli,north_west,3.0,0.0,0.0
1978,kutahya,north_west,3.0,24.0,0.0
1979,kutahya,north_west,3.0,10.0,0.0
1979,cankiri,north_west,3.0,10.0,0.0
1983,isparta,north_west,3.0,0.0,0.0
1983,bursa,north_west,3.0,8.0,0.0
1983,balikesir,north_west,3.0,7.0,0.0
1984,aydin,north_west,3.0,11.0,0.0
1984,balikesir,north_west,3.0,10.0,0.0
1984,mugla,north_west,3.0,13.0,0.0
1988,kutahya,north_west,3.0,9.0,0.0
1989,mugla,north_west,3.0,5.0,0.0
1991,denizli,north_west,3.0,10.0,0.0
1993,amasya,north_west,3.0,10.0,0.0
1994,mugla,north_west,3.0,7.0,0.0
1996,mugla,north_west,3.0,99.0,0.0
2001,yozgat,north_west,3.0,6.0,0.0
2002,diyarbakir,north_west,3.0,10.0,0.0
2002,agri,north_west,3.0,31.0,0.0
2003,kutahya,north_west,3.0,12.0,0.0
2004,agri,north_west,3.0,10.0,0.0
2007,kirikkale,north_west,3.0,5.0,4.0
2007,elazig,north_west,3.0,4.4,0.0
2007,erzurum,north_west,3.0,4.8,3.8
2007,elazig,north_west,3.0,3.7,3.9
2007,erzincan,north_west,3.0,5.0,4.1
2008,isparta,north_west,3.0,7.5,3.5
2008,denizli,north_west,3.0,2.9,0.0
2011,kutahya,north_west,3.0,5.0,3.9
2011,van,north_west,3.0,5.0,4.1
2011,van,north_west,3.0,5.0,4.3
2011,van,north_west,3.0,5.0,3.7
2011,van,north_west,3.0,5.0,4.2
2011,van,north_west,3.0,11.1,3.6
2011,van,north_west,3.0,6.0,3.9
2011,van,north_west,3.0,5.0,4.1
2012,van,north_west,3.0,5.0,3.6
2012,van,north_west,3.0,2.4,3.5
2015,van,north_west,3.0,5.1,3.6
2015,balikesir,north_west,3.0,9.4,3.8
1919,afyonkarahisar,north_east,3.0,10.0,5.2
1928,corum,north_east,3.0,5.0,0.0
1934,artvin,north_east,3.0,22.0,4.7
1939,erzincan,north_east,3.0,20.0,7.2
1967,osmaniye,north_east,3.0,38.0,4.6
1969,manisa,north_east,3.0,4.0,6.6
1971,burdur,north_east,3.0,16.0,4.3
1976,kutahya,north_east,3.0,0.0,0.0
1977,denizli,north_east,3.0,0.0,0.0
1984,mugla,north_east,3.0,30.0,4.9
1986,elazig,north_east,3.0,10.0,0.0
1989,denizli,north_east,3.0,10.0,0.0
1990,denizli,north_east,3.0,10.0,0.0
1992,mugla,north_east,3.0,10.0,0.0
1993,mugla,north_east,3.0,9.0,0.0
1995,denizli,north_east,3.0,25.0,0.0
1995,afyonkarahisar,north_east,3.0,6.0,0.0
1995,afyonkarahisar,north_east,3.0,0.0,0.0
1996,osmaniye,north_east,3.0,11.0,0.0
1997,gaziantep,north_east,3.0,14.0,0.0
1998,elazig,north_east,3.0,0.0,0.0
1999,bingol,north_east,3.0,1.0,0.0
2002,afyonkarahisar,north_east,3.0,6.0,0.0
2002,tunceli,north_east,3.0,2.0,0.0
2003,adana,north_east,3.0,9.0,0.0
2003,bingol,north_east,3.0,10.0,0.0
2003,bingol,north_east,3.0,8.0,0.0
2004,erzurum,north_east,3.0,10.0,0.0
2004,burdur,north_east,3.0,9.0,4.1
2004,afyonkarahisar,north_east,3.0,7.0,4.3
2005,hakkari,north_east,3.0,11.0,0.0
2005,diyarbakir,north_east,3.0,27.3,0.0
2010,ankara,north_east,3.0,2.4,0.0
2010,ankara,north_east,3.0,5.0,3.7
2011,kutahya,north_east,3.0,4.5,4.4
2011,van,north_east,3.0,5.0,3.7
2012,kutahya,north_east,3.0,5.3,3.7
2012,mugla,north_east,3.0,6.5,3.5
2015,van,north_east,3.0,3.3,4.0
2016,aksaray,north_east,3.0,5.4,3.5
2017,manisa,north_east,3.0,5.4,3.8
1937,manisa,north,3.0,10.0,5.3
1943,sakarya,north,3.0,10.0,5.3
1969,manisa,north,3.0,28.0,4.4
1976,manisa,north,3.0,16.0,4.3
1977,sakarya,north,3.0,10.0,0.0
1978,ankara,north,3.0,10.0,0.0
1981,trabzon,north,3.0,33.0,0.0
1984,erzurum,north,3.0,34.0,0.0
2006,tunceli,north,3.0,5.0,0.0
2015,manisa,north,3.0,8.8,3.5
1959,mugla,east,3.0,70.0,4.9
1966,bitlis,east,3.0,92.0,4.6
1970,kutahya,east,3.0,5.0,0.0
1974,canakkale,east,3.0,10.0,4.5
1986,afyonkarahisar,east,3.0,10.0,0.0
1991,cankiri,east,3.0,33.0,0.0
2006,bingol,east,3.0,10.0,0.0
2010,erzurum,east,3.0,5.0,3.5
2010,erzincan,east,3.0,5.1,4.4
2014,adana,east,3.0,12.6,3.5
1970,eskisehir,west,3.1,5.0,0.0
1992,izmir,west,3.1,8.0,0.0
2010,isparta,west,3.1,3.0,3.5
2012,kutahya,west,3.1,6.8,3.7
1926,antalya,south_west,3.1,5.0,0.0
1942,corum,south_west,3.1,40.0,5.6
1970,kutahya,south_west,3.1,18.0,5.6
